valid_pixels,min,p01,p05,p25,median,p75,p95,p99,max,mean,near_zero_percent_le_0_001,domain,feature_set,product
1347245,0.01602432318031788,0.017131251618266105,0.01822093836963177,0.022216523066163063,0.03390824794769287,0.1292112171649933,0.9670769929885864,0.9962996053695679,0.9987415671348572,0.17801544070243835,0.0,Gilgit-Baltistan,Conventional,raw_probability
1347245,0.0,0.0,0.0,0.0,0.0,0.0,0.16075934171676642,0.39964749574661695,0.716196596622467,0.02836798131465912,77.5470682763714,Gilgit-Baltistan,Conventional,transfer_confidence
1347245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.22516395151615143,77.48360543182568,Gilgit-Baltistan,Conventional,in_area_of_applicability
1347245,0.0,0.0,0.0,0.0,0.0,0.0,0.009271558560431006,0.05075302809476875,0.3001224100589752,0.002279645297676325,79.48673032744601,Gilgit-Baltistan,Conventional,reliability_weighted_probability
1347245,0.033682484179735184,0.0354677152633667,0.03589988574385643,0.038153961300849915,0.0494924895465374,0.24745813012123108,0.9668451428413392,0.9769278168678284,0.9819619059562683,0.23471185564994812,0.0,Gilgit-Baltistan,AlphaEarth Embeddings,raw_probability
1347245,0.0,0.0,0.07238082885742188,0.2800670862197876,0.3923279047012329,0.49151313304901123,0.6174888372421264,0.6970158863067628,0.9999995231628418,0.37860825657844543,2.7436731997520867,Gilgit-Baltistan,AlphaEarth Embeddings,transfer_confidence
1347245,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9727837443351746,2.7216282116467307,Gilgit-Baltistan,AlphaEarth Embeddings,in_area_of_applicability
1347245,0.0,0.0,0.0072784581221640105,0.01591012254357338,0.02108604833483696,0.048309486359357834,0.3944060146808626,0.536042060852051,0.9819607138633728,0.07556974142789841,2.8704504377451765,Gilgit-Baltistan,AlphaEarth Embeddings,reliability_weighted_probability
1347245,0.020409444347023964,0.02081417165696621,0.021218391507863997,0.023247353732585907,0.031046977266669273,0.12168574333190918,0.978044617176056,0.9923720955848694,0.9950510263442993,0.18425439298152924,0.0,Gilgit-Baltistan,Conventional + AlphaEarth Embeddings,raw_probability
1347245,0.0,0.0,0.07683429718017579,0.24929505586624146,0.3434717655181885,0.4205021858215332,0.5195852041244508,0.584700984954834,0.8860242962837219,0.3281855881214142,2.27226673693352,Gilgit-Baltistan,Conventional + AlphaEarth Embeddings,transfer_confidence
1347245,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.977520763874054,2.2479207568036994,Gilgit-Baltistan,Conventional + AlphaEarth Embeddings,in_area_of_applicability
1347245,0.0,0.0,0.005459148436784744,0.00884935911744833,0.011234642006456852,0.02286718785762787,0.25860273838043213,0.4079208433628093,0.6877658367156982,0.04469199851155281,2.4018645457953083,Gilgit-Baltistan,Conventional + AlphaEarth Embeddings,reliability_weighted_probability
1347245,0.0,0.0,0.0051673569716513155,0.008598758839070797,0.010848765261471272,0.018338581547141075,0.21546386480331423,0.38274418950080885,0.676491916179657,0.03693182393908501,2.441797891252148,Gilgit-Baltistan,Final fused,final_fused_reliability_aware_score
1347245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0063225324265658855,99.36774677211643,Gilgit-Baltistan,Final fused,final_reliable_high_mask
1347245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.015042549930512905,98.49574502039347,Gilgit-Baltistan,Final fused,final_reliable_very_high_mask
1347245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.21537286043167114,78.46271465101002,Gilgit-Baltistan,Final fused,final_uncertain_high_mask
1347245,0.0024243679363280535,0.009251202791929244,0.01093768458813429,0.014145705848932266,0.020402340218424797,0.1011761799454689,0.8006373643875123,0.9743581867218025,1.0,0.16187684237957,0.0,Gilgit-Baltistan,Final fused,field_verification_priority_score
1347245,3.523048872011714e-05,0.004393448848277331,0.0057467007078230384,0.007373036351054907,0.009834055788815022,0.03873402252793312,0.23503584265708935,0.33011647820472717,0.4253874123096466,0.04516628012061119,0.021228507064416643,Gilgit-Baltistan,Final fused,model_disagreement_std
