domain,feature_set_key,feature_set,feature,feature_name,feature_group,mean_abs_shap,mean_shap,median_shap,feature_value_mean,feature_value_median,feature_value_shap_corr,n_domain_samples,domain_relative_importance_percent
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A00,AlphaEarth A00,AlphaEarth embeddings,0.06467601656913757,0.023278886452317238,0.04826679080724716,-0.032967135077221967,-0.051733948290348,-0.24021950675888137,846,0.8876691421876075
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A20,AlphaEarth A20,AlphaEarth embeddings,0.06233904883265495,-0.019268153235316277,0.01826588436961174,0.012771447464761375,0.0157477892935276,-0.5513613926874289,846,0.8555945918982266
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A32,AlphaEarth A32,AlphaEarth embeddings,0.05801727622747421,0.006298936437815428,-0.0040960535407066345,0.07013516349376156,0.071111112833023,0.707550585120117,846,0.7962788766659852
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A19,AlphaEarth A19,AlphaEarth embeddings,0.05230234935879707,-0.0326940193772316,-0.03821827471256256,-0.13035146551442425,-0.1358861923217773,0.26105109981877195,846,0.7178423170216441
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A18,AlphaEarth A18,AlphaEarth embeddings,0.05167307332158089,0.017687693238258362,0.03693862631917,0.03255834495585441,0.0415840074419975,-0.6091982539512538,846,0.7092055927800114
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A31,AlphaEarth A31,AlphaEarth embeddings,0.05166500806808472,0.007627589628100395,0.03069402277469635,0.09264507297919848,0.08882737159729,-0.7084002320706771,846,0.7090948983211959
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A49,AlphaEarth A49,AlphaEarth embeddings,0.043174877762794495,-0.0008969777845777571,-0.003686008509248495,-0.0005535605283151072,0.0067973856348543995,0.7763466258745072,846,0.5925690656409832
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A41,AlphaEarth A41,AlphaEarth embeddings,0.0424230732023716,-0.0034181345254182816,0.016757167875766754,0.032061500292894445,0.0384467504918575,0.6415803585921396,846,0.5822506548197179
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A28,AlphaEarth A28,AlphaEarth embeddings,0.04063115268945694,-0.0011382224038243294,-0.009479775093495846,-0.006419862030337106,0.00187620142241935,-0.4790316628042125,846,0.5576568002667404
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A53,AlphaEarth A53,AlphaEarth embeddings,0.03845137730240822,-0.003301910124719143,0.003968687728047371,0.06777149729490395,0.0753556340932846,-0.14576672878706176,846,0.527739692649038
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A54,AlphaEarth A54,AlphaEarth embeddings,0.03678959980607033,0.0007672123610973358,0.020171992480754852,0.26641886350656113,0.2844444513320923,0.9199561802729699,846,0.5049320325157942
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A29,AlphaEarth A29,AlphaEarth embeddings,0.03268744423985481,-0.012516427785158157,0.0048063769936561584,0.09520717176590027,0.0984236821532249,-0.4925942585629432,846,0.44863052995355623
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A62,AlphaEarth A62,AlphaEarth embeddings,0.030896473675966263,-0.023146050050854683,-0.029660871252417564,-0.23490808734322963,-0.2288965731859207,0.11007313761829679,846,0.42404971331605135
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A59,AlphaEarth A59,AlphaEarth embeddings,0.030435604974627495,-0.014981905929744244,-0.005878693424165249,-0.008095013605326547,-0.0120569011196494,-0.5893962838818679,846,0.4177243558422931
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A23,AlphaEarth A23,AlphaEarth embeddings,0.02884543128311634,0.006229989230632782,0.005657246336340904,-0.047723416345771624,-0.0482276044785976,0.7795822246099782,846,0.39589944776119496
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A42,AlphaEarth A42,AlphaEarth embeddings,0.022123780101537704,-0.0010869255056604743,0.002103046514093876,-0.029562079801393953,-0.0246059205383062,0.1740861726443689,846,0.3036457398962706
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A07,AlphaEarth A07,AlphaEarth embeddings,0.02184887044131756,0.0062962970696389675,0.012099653482437134,0.10167975036913678,0.0984236821532249,-0.7819610320989744,846,0.29987264385214674
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A57,AlphaEarth A57,AlphaEarth embeddings,0.021545788273215294,0.01120296772569418,0.012782024219632149,-0.135446868886831,-0.1301653236150741,-0.8148446721186007,846,0.29571288413837243
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A10,AlphaEarth A10,AlphaEarth embeddings,0.01787712238729,-0.0022887943778187037,-0.006791641935706139,0.08553727735183474,0.08882737159729,-0.05838453169691153,846,0.24536096587434272
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A63,AlphaEarth A63,AlphaEarth embeddings,0.013865047134459019,0.0017391652800142765,0.0019587199203670025,0.027722089008805736,0.0246059205383062,0.4132171937595179,846,0.1902958028201906
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A04,AlphaEarth A04,AlphaEarth embeddings,0.013450905680656433,0.004228535108268261,0.007400124333798885,-0.1052397557026646,-0.1085121110081672,-0.6772826759857983,846,0.18461177018270913
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A12,AlphaEarth A12,AlphaEarth embeddings,0.010348241776227951,0.009194253012537956,0.008315878920257092,0.09319128937603424,0.0984236821532249,0.3736495229402229,846,0.14202814873168246
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A35,AlphaEarth A35,AlphaEarth embeddings,0.01011307816952467,-0.003502035513520241,-0.002061651088297367,-0.05295231961693347,-0.0669896230101585,-0.18739005990633378,846,0.13880056162738239
