A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,aspect_deg,confidence,elevation_m,event_year,evi_median,hazard_type,inventory_id,label,lst_day_max_c,lst_day_mean_c,modis_lc_type1,ndvi_amplitude,ndvi_max,ndvi_median,negative_ratio,positive_buffer_m,rain_annual_total,rain_max_1day,rain_max_3day,rain_max_7day,rain_monsoon_total,seed,slope_deg,source,spatial_block_1deg,spatial_fold_5,use_role,longitude,latitude,dist_road_m,dist_river_m,dist_fault_m,lithology_code,profile_curvature,plan_curvature,tri,twi,valley_depth,relief,ls_factor,soil_type,eq_density_ms5,population_density,night_lights,dist_river_raster_m,log1p_dist_road_m,log1p_dist_river_m,log1p_dist_fault_m
-0.1085121110081672,-0.1929104179143905,0.0553633235394954,-0.084213763475418,-0.1245674714446067,0.2288965731859207,0.0138408308848738,0.084213763475418,-0.1476970463991165,0.0753556340932846,0.1998615860939026,0.0246059205383062,0.084213763475418,-0.071111112833023,0.0157477892935276,-0.1417300999164581,0.1476970463991165,0.071111112833023,-0.0448442921042442,-0.0935640111565589,0.0354325249791145,-0.2288965731859207,0.0384467504918575,-0.0669896230101585,0.0482276044785976,0.0103960018604993,0.0222068428993225,-0.0325413309037685,-0.1137408688664436,0.0935640111565589,0.0797231867909431,0.1998615860939026,0.0935640111565589,-0.1358861923217773,-0.0935640111565589,-0.08882737159729,-0.0797231867909431,-0.071111112833023,-0.1301653236150741,0.0157477892935276,-0.0049826991744339,-0.0199307966977357,-0.0138408308848738,-0.119092658162117,0.0984236821532249,0.1663360297679901,0.0448442921042442,0.0061514801345765,0.0088581312447786,0.1137408688664436,-0.0553633235394954,0.0177777782082557,0.0482276044785976,0.1476970463991165,0.346020758152008,0.0384467504918575,-0.2519646286964416,-0.2599000334739685,-0.2519646286964416,-0.0074432911351323,0.0138408308848738,0.0157477892935276,-0.3368550539016723,0.0199307966977357,48,medium_geometry_only,3386.83740234375,,0.0520000010728836,landslide,CPEC_LANDSLIDE_0440,1,39.09000015258789,17.275217056274414,16,0.1068999990820884,0.1033999994397163,0.0671000033617019,,,193.5830535888672,15.562368392944336,28.012264251708984,39.44416809082031,26.1685791015625,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.98799341873183,38.5905008061609,89.17348880884391,15643.326592806141,2394.7840750044134,11.0,6.862903118133545,29.05605697631836,7.113367557525635,13.180037498474121,445.27734375,29.0,302.9051208496094,16.0,1.0,3.518714427947998,,,4.501735468222163,9.657863612211196,7.781465836227978
-0.1034063845872879,-0.1929104179143905,0.0629911571741104,-0.084213763475418,-0.0984236821532249,0.1998615860939026,0.0138408308848738,0.0591157265007495,-0.2069357931613922,0.1358861923217773,0.0935640111565589,-0.0030142252799123,0.1245674714446067,-0.1034063845872879,-0.0482276044785976,-0.1358861923217773,0.1085121110081672,0.0797231867909431,0.0935640111565589,-0.0022145328111946,0.0088581312447786,-0.0591157265007495,-0.0482276044785976,-0.0039369473233819,-0.0384467504918575,-0.0797231867909431,0.0103960018604993,-0.0415840074419975,-0.0984236821532249,-0.0553633235394954,0.1245674714446067,0.1417300999164581,0.0591157265007495,-0.1663360297679901,-0.0553633235394954,-0.0482276044785976,-0.0984236821532249,-0.0935640111565589,-0.1860822737216949,-0.0222068428993225,-0.0384467504918575,0.051733948290348,-0.0103960018604993,-0.1358861923217773,0.1085121110081672,0.3014225363731384,0.0415840074419975,-0.0325413309037685,-0.051733948290348,0.1137408688664436,-0.1085121110081672,0.0591157265007495,0.0354325249791145,0.1245674714446067,0.3100961148738861,0.0138408308848738,-0.2214532941579818,-0.2364629060029983,-0.2761399447917938,-0.0753556340932846,-0.0753556340932846,-0.0074432911351323,-0.364721268415451,-0.0199307966977357,48,medium_geometry_only,3371.574462890625,,0.0361000001430511,landslide,CPEC_LANDSLIDE_0441,1,36.45000076293945,15.614782333374023,16,0.0702999979257583,0.0644000023603439,0.0493000000715255,,,193.5830535888672,15.562368392944336,28.012264251708984,39.44416809082031,26.1685791015625,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.98799341873183,38.59274819309183,9.912475155168508,15393.787249838497,2337.898213040209,11.0,14.28220272064209,17.277055740356445,10.488088607788086,6.568028450012207,458.74365234375,38.0,38.166927337646484,16.0,1.0,3.518714427947998,,,2.3899066444317207,9.64178424083073,7.757435248339373
-0.0984236821532249,-0.1727950721979141,0.0797231867909431,-0.0199307966977357,-0.0753556340932846,0.2141330242156982,-0.0157477892935276,0.0669896230101585,-0.1599999964237213,0.1085121110081672,0.1358861923217773,0.0120569011196494,0.0753556340932846,-0.1245674714446067,-0.0354325249791145,-0.0935640111565589,0.0984236821532249,0.0984236821532249,0.0797231867909431,0.0120569011196494,0.0120569011196494,-0.0753556340932846,-0.0199307966977357,0.0384467504918575,-0.0138408308848738,-0.0591157265007495,0.0553633235394954,-0.0271280277520418,-0.1417300999164581,-0.0448442921042442,0.1476970463991165,0.1537870019674301,0.0984236821532249,-0.1537870019674301,-0.0553633235394954,-0.071111112833023,-0.0482276044785976,-0.0984236821532249,-0.1663360297679901,0.0157477892935276,-0.0797231867909431,0.0384467504918575,0.0074432911351323,-0.1599999964237213,0.1599999964237213,0.2928719818592071,0.0482276044785976,-0.0448442921042442,-0.0448442921042442,0.119092658162117,-0.1137408688664436,0.0553633235394954,0.0297731645405292,0.1034063845872879,0.3368550539016723,0.0199307966977357,-0.2141330242156982,-0.2441522479057312,-0.2441522479057312,-0.051733948290348,-0.0591157265007495,0.0482276044785976,-0.364721268415451,-0.0553633235394954,48,medium_geometry_only,3330.971435546875,,0.0209999997168779,landslide,CPEC_LANDSLIDE_0442,1,36.18999862670898,14.962608337402344,16,0.0816999971866607,0.0531000010669231,0.0296000000089406,,,274.02032470703125,11.91547393798828,31.77459716796875,45.53117370605469,92.65425872802734,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.97227062841739,38.6376647180032,94.58060000718554,10559.709937594887,2277.5916019882297,11.0,26.934356689453125,34.716819763183594,12.417729377746582,10.892629623413086,447.9892578125,40.0,2.0729143619537354,16.0,1.0,3.518714427947998,,,4.559969870669391,9.264895783939398,7.731312812655639
-0.0984236821532249,-0.1727950721979141,0.0797231867909431,-0.0199307966977357,-0.0753556340932846,0.2141330242156982,-0.0157477892935276,0.0669896230101585,-0.1599999964237213,0.1085121110081672,0.1358861923217773,0.0120569011196494,0.0753556340932846,-0.1245674714446067,-0.0354325249791145,-0.0935640111565589,0.0984236821532249,0.0984236821532249,0.0797231867909431,0.0120569011196494,0.0120569011196494,-0.0753556340932846,-0.0199307966977357,0.0384467504918575,-0.0138408308848738,-0.0591157265007495,0.0553633235394954,-0.0271280277520418,-0.1417300999164581,-0.0448442921042442,0.1476970463991165,0.1537870019674301,0.0984236821532249,-0.1537870019674301,-0.0553633235394954,-0.071111112833023,-0.0482276044785976,-0.0984236821532249,-0.1663360297679901,0.0157477892935276,-0.0797231867909431,0.0384467504918575,0.0074432911351323,-0.1599999964237213,0.1599999964237213,0.2928719818592071,0.0482276044785976,-0.0448442921042442,-0.0448442921042442,0.119092658162117,-0.1137408688664436,0.0553633235394954,0.0297731645405292,0.1034063845872879,0.3368550539016723,0.0199307966977357,-0.2141330242156982,-0.2441522479057312,-0.2441522479057312,-0.051733948290348,-0.0591157265007495,0.0482276044785976,-0.364721268415451,-0.0553633235394954,48,medium_geometry_only,3330.971435546875,,0.0209999997168779,landslide,CPEC_LANDSLIDE_0448,1,36.18999862670898,14.962608337402344,16,0.0816999971866607,0.0531000010669231,0.0296000000089406,,,274.02032470703125,11.91547393798828,31.77459716796875,45.53117370605469,92.65425872802734,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.97227062841739,38.6376647180032,94.58060000718554,10559.709937594887,2277.5916019882297,11.0,26.934356689453125,34.716819763183594,12.417729377746582,10.892629623413086,447.9892578125,40.0,2.0729143619537354,16.0,1.0,3.518714427947998,,,4.559969870669391,9.264895783939398,7.731312812655639
-0.0753556340932846,-0.1929104179143905,0.084213763475418,-0.0222068428993225,-0.0669896230101585,0.1245674714446067,0.0039369473233819,0.0984236821532249,-0.1727950721979141,0.0797231867909431,0.0669896230101585,0.0222068428993225,0.1301653236150741,-0.0984236821532249,-0.1137408688664436,-0.1417300999164581,0.1137408688664436,0.0935640111565589,0.084213763475418,0.0591157265007495,0.0222068428993225,-0.0354325249791145,-0.0591157265007495,0.0415840074419975,0.0039369473233819,-0.1358861923217773,0.0591157265007495,-0.0022145328111946,-0.1245674714446067,-0.1245674714446067,0.1663360297679901,0.1358861923217773,0.0482276044785976,-0.0753556340932846,-0.08882737159729,-0.0297731645405292,-0.1085121110081672,-0.1245674714446067,-0.1358861923217773,0.0222068428993225,-0.084213763475418,0.0669896230101585,0.051733948290348,-0.1476970463991165,0.0935640111565589,0.3368550539016723,-0.0354325249791145,-0.0009842368308454,-0.1301653236150741,0.1137408688664436,-0.1301653236150741,0.051733948290348,0.0199307966977357,0.0935640111565589,0.2761399447917938,0.0384467504918575,-0.1929104179143905,-0.2141330242156982,-0.2761399447917938,-0.08882737159729,-0.0591157265007495,0.0797231867909431,-0.3839138746261596,-0.0138408308848738,48,medium_geometry_only,3311.750732421875,,0.0274000000208616,landslide,CPEC_LANDSLIDE_0452,1,36.150001525878906,14.957825660705566,16,0.0984999984502792,0.0526000000536441,0.0366999991238117,,,274.02032470703125,11.91547393798828,31.77459716796875,45.53117370605469,92.65425872802734,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.97227062841739,38.64215503276401,130.43650583516455,10069.145562718479,2124.150929899119,11.0,12.601309776306152,4.410417079925537,11.045360565185547,6.178726673126221,343.5693359375,39.0,35.4119873046875,16.0,1.0,3.518714427947998,,,4.878523889650496,9.21733044069438,7.661598104671182
-0.0797231867909431,-0.1417300999164581,0.0629911571741104,-0.051733948290348,-0.119092658162117,0.1793771684169769,0.0415840074419975,0.0797231867909431,-0.1599999964237213,0.1085121110081672,0.1727950721979141,-0.0199307966977357,0.1245674714446067,-0.084213763475418,-0.0482276044785976,-0.1417300999164581,0.1476970463991165,0.1860822737216949,0.0448442921042442,-0.119092658162117,0.0199307966977357,-0.1476970463991165,-0.0297731645405292,-0.0354325249791145,0.0384467504918575,0.0222068428993225,0.0384467504918575,-0.0061514801345765,-0.0669896230101585,0.0669896230101585,0.1301653236150741,0.1793771684169769,0.0669896230101585,-0.1137408688664436,-0.0753556340932846,-0.1137408688664436,-0.1085121110081672,-0.1599999964237213,-0.119092658162117,0.0553633235394954,0.0271280277520418,0.0415840074419975,0.0015378700336441,-0.2069357931613922,0.1137408688664436,0.1537870019674301,-0.0297731645405292,0.0325413309037685,-0.0103960018604993,0.0935640111565589,-0.0797231867909431,0.0354325249791145,0.0629911571741104,0.119092658162117,0.346020758152008,0.0482276044785976,-0.2214532941579818,-0.2599000334739685,-0.2441522479057312,-0.08882737159729,-0.0354325249791145,0.0629911571741104,-0.346020758152008,0.0325413309037685,48,medium_geometry_only,3412.33837890625,,0.0218000002205371,landslide,CPEC_LANDSLIDE_0454,1,36.22999954223633,14.732608795166016,16,0.0696000009775161,0.0500999987125396,0.0320000015199184,,,280.7852783203125,13.44752025604248,26.89504051208496,43.36475372314453,107.12036895751952,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.97227062841739,38.65114012138671,100.5600168220891,9090.236095803757,1817.1218935133784,12.0,5.68916654586792,7.973865509033203,26.996295928955078,4.121065139770508,276.126953125,107.0,43.01119613647461,16.0,1.0,3.518714427947998,,,4.620649922473419,9.115066162063346,7.50555932062697
-0.1034063845872879,-0.1860822737216949,0.0138408308848738,-0.119092658162117,-0.1358861923217773,0.2599000334739685,0.0177777782082557,0.0629911571741104,-0.1537870019674301,0.2761399447917938,0.0935640111565589,-0.1034063845872879,0.1137408688664436,-0.084213763475418,-0.0553633235394954,-0.0984236821532249,0.1245674714446067,0.1599999964237213,0.119092658162117,-0.2364629060029983,-0.0415840074419975,-0.0271280277520418,-0.0753556340932846,-0.051733948290348,-0.0591157265007495,0.0415840074419975,-0.0297731645405292,0.0049826991744339,-0.0271280277520418,0.0629911571741104,0.0297731645405292,0.0797231867909431,0.0222068428993225,-0.1793771684169769,-0.051733948290348,-0.1599999964237213,-0.0103960018604993,-0.0629911571741104,-0.1663360297679901,-0.0199307966977357,0.1537870019674301,0.0271280277520418,0.0177777782082557,-0.1358861923217773,0.1301653236150741,0.119092658162117,0.0448442921042442,0.0669896230101585,0.0022145328111946,0.0177777782082557,-0.0177777782082557,0.0297731645405292,0.1417300999164581,0.084213763475418,0.3278123736381531,0.0591157265007495,-0.1929104179143905,-0.1417300999164581,-0.2928719818592071,0.0061514801345765,-0.0297731645405292,-0.0753556340932846,-0.2928719818592071,0.051733948290348,48,medium_geometry_only,3323.297119140625,,0.0227000005543231,landslide,CPEC_LANDSLIDE_0455,1,35.529998779296875,13.343043327331545,16,0.0869999974966049,0.0808999985456466,0.0390999987721443,,,280.7852783203125,13.44752025604248,26.89504051208496,43.36475372314453,107.12036895751952,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.9857460318009,38.69156187243619,262.5169794847341,4462.350632992095,162.3198613173015,10.0,11.96049976348877,25.710100173950195,6.870225429534912,8.743355751037598,437.98193359375,26.0,49.94263458251953,16.0,1.0,3.518714427947998,,6.0,5.574117804177597,8.40365502596003,5.095710617303951
-0.0753556340932846,-0.3188927471637726,-0.0177777782082557,-0.08882737159729,-0.1476970463991165,0.2288965731859207,-0.0103960018604993,0.071111112833023,-0.071111112833023,0.2441522479057312,0.1537870019674301,-0.1476970463991165,0.1929104179143905,-0.119092658162117,-0.0384467504918575,-0.08882737159729,0.1727950721979141,0.1476970463991165,0.0384467504918575,-0.2288965731859207,0.0049826991744339,0.0088581312447786,-0.0753556340932846,-0.0103960018604993,-0.1034063845872879,-0.1034063845872879,0.0103960018604993,-0.0103960018604993,0.0669896230101585,0.071111112833023,-0.0199307966977357,0.0669896230101585,0.0354325249791145,-0.119092658162117,-0.1417300999164581,-0.1476970463991165,-0.0753556340932846,-0.0669896230101585,-0.1301653236150741,-0.0325413309037685,0.084213763475418,0.051733948290348,0.0415840074419975,-0.1358861923217773,0.0103960018604993,0.1599999964237213,-0.084213763475418,0.1417300999164581,-0.0074432911351323,0.0039369473233819,0.0325413309037685,0.0177777782082557,0.0222068428993225,0.071111112833023,0.3014225363731384,0.0297731645405292,-0.2214532941579818,-0.1599999964237213,-0.2679584920406341,0.0482276044785976,-0.0074432911351323,-0.084213763475418,-0.2214532941579818,0.1245674714446067,48,medium_geometry_only,3294.478515625,,-0.0009500000160187,landslide,CPEC_LANDSLIDE_0456,1,31.170000076293945,10.67173957824707,16,0.4282000064849853,0.2874000072479248,-9.999999747378752e-05,,,280.7852783203125,13.44752025604248,26.89504051208496,43.36475372314453,107.12036895751952,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.98799341873183,38.69605218719702,195.22099841963893,3941.1714336018695,254.91568477479103,10.0,13.189674377441406,39.34601593017578,5.422176837921143,11.059638023376465,446.69970703125,17.0,71.94244384765625,16.0,1.0,3.518714427947998,,4.0,5.27924156698873,8.279486975757882,5.544848033881376
-0.0325413309037685,-0.2069357931613922,-0.0482276044785976,-0.084213763475418,-0.1301653236150741,0.1929104179143905,0.0199307966977357,0.119092658162117,-0.0553633235394954,0.1358861923217773,0.1793771684169769,-0.0246059205383062,0.1137408688664436,-0.08882737159729,0.0222068428993225,-0.1537870019674301,0.2599000334739685,0.1793771684169769,-0.084213763475418,-0.2141330242156982,0.0199307966977357,-0.2141330242156982,-0.0246059205383062,-0.0553633235394954,0.0797231867909431,0.0553633235394954,-0.0074432911351323,0.0103960018604993,0.0669896230101585,0.1860822737216949,-0.0669896230101585,0.084213763475418,0.0669896230101585,-0.0199307966977357,-0.1034063845872879,-0.1860822737216949,0.0005536332027986,-0.0415840074419975,-0.0935640111565589,-0.0030142252799123,0.0984236821532249,-0.0103960018604993,0.0157477892935276,-0.1137408688664436,0.0797231867909431,0.0482276044785976,-0.071111112833023,0.1417300999164581,0.0629911571741104,0.1137408688664436,-0.0246059205383062,-0.0384467504918575,0.08882737159729,0.1417300999164581,0.3742560446262359,0.0797231867909431,-0.2141330242156982,-0.2364629060029983,-0.1860822737216949,-0.0325413309037685,0.0482276044785976,0.0448442921042442,-0.1793771684169769,0.1663360297679901,48,medium_geometry_only,3332.924072265625,,0.02364999987185,landslide,CPEC_LANDSLIDE_0457,1,27.43000030517578,8.843043327331543,16,0.7053999900817871,0.5935999751091003,0.0441999994218349,,,303.1683044433594,19.236936569213867,28.855403900146484,46.225341796875,126.85814666748048,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.99922143518441,38.702789888888766,314.08528131377244,3161.7918583106234,1065.0070823988792,10.0,2.550931930541992,4.796973705291748,17.447063446044922,7.638814926147461,368.10888671875,76.0,115.36223602294922,16.0,1.0,3.518714427947998,,4.0,5.752843336513144,8.059210415990417,6.971675248605107
-0.1034063845872879,-0.2069357931613922,-0.0222068428993225,-0.084213763475418,-0.1245674714446067,0.2679584920406341,0.0061514801345765,0.0246059205383062,-0.1358861923217773,0.2761399447917938,0.1301653236150741,-0.1417300999164581,0.0629911571741104,-0.071111112833023,-0.0753556340932846,-0.0797231867909431,0.119092658162117,0.1417300999164581,0.0984236821532249,-0.2519646286964416,-0.0120569011196494,-0.0482276044785976,-0.0591157265007495,-0.1085121110081672,-0.071111112833023,0.0553633235394954,0.0271280277520418,0.0074432911351323,-0.0157477892935276,0.1137408688664436,0.0222068428993225,0.0669896230101585,0.0271280277520418,-0.1663360297679901,-0.0448442921042442,-0.1537870019674301,-0.0222068428993225,-0.0448442921042442,-0.1929104179143905,-0.0271280277520418,0.1537870019674301,0.0354325249791145,0.0246059205383062,-0.1301653236150741,0.1034063845872879,0.0553633235394954,0.0157477892935276,0.0753556340932846,0.0325413309037685,0.0177777782082557,0.0103960018604993,-0.0103960018604993,0.1245674714446067,0.1137408688664436,0.3368550539016723,0.0591157265007495,-0.2069357931613922,-0.1537870019674301,-0.2679584920406341,0.0246059205383062,-0.0138408308848738,-0.0448442921042442,-0.3100961148738861,0.0984236821532249,48,medium_geometry_only,3360.79931640625,,0.0271000005304813,landslide,CPEC_LANDSLIDE_0575,1,39.25,17.623912811279297,16,0.0829999968409538,0.0595999993383884,0.0368000008165836,,,292.6573791503906,12.735568046569824,25.47113609313965,42.43769454956055,125.66999816894533,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.97451801534832,38.77690014839705,6320.679124909498,1953.2442734705646,3472.7554611835358,10.0,7.260622024536133,10.111454010009766,2.3237900733947754,7.488987922668457,235.1025390625,10.0,5.1257476806640625,16.0,1.0,3.518714427947998,,2.0,8.751740136174197,7.577758836800926,8.152991553184599
-0.084213763475418,-0.2288965731859207,0.0354325249791145,-0.119092658162117,-0.1417300999164581,0.1793771684169769,-0.0271280277520418,0.0354325249791145,-0.1417300999164581,0.2441522479057312,0.0935640111565589,-0.0753556340932846,0.071111112833023,-0.0629911571741104,-0.0753556340932846,-0.08882737159729,0.0448442921042442,0.1663360297679901,0.1537870019674301,-0.1793771684169769,0.0039369473233819,-0.0088581312447786,-0.0753556340932846,-0.0797231867909431,-0.1301653236150741,-0.0797231867909431,-0.0088581312447786,0.0354325249791145,-0.0591157265007495,0.0753556340932846,0.0984236821532249,0.0753556340932846,0.0199307966977357,-0.1793771684169769,-0.1245674714446067,-0.0984236821532249,-0.08882737159729,-0.051733948290348,-0.1793771684169769,0.0061514801345765,0.0354325249791145,0.0553633235394954,0.0022145328111946,-0.1727950721979141,0.0935640111565589,0.1793771684169769,0.0669896230101585,0.0005536332027986,-0.0629911571741104,0.0120569011196494,0.0448442921042442,0.0246059205383062,0.0629911571741104,0.0015378700336441,0.2928719818592071,0.051733948290348,-0.2761399447917938,-0.1245674714446067,-0.2679584920406341,0.0177777782082557,-0.0384467504918575,-0.0482276044785976,-0.3936947286128998,-0.0222068428993225,48,medium_geometry_only,3310.31494140625,,0.0399999991059303,landslide,CPEC_LANDSLIDE_0576,1,36.45000076293945,17.59755516052246,16,0.2242999970912933,0.2326000034809112,0.0529999993741512,,,301.7310485839844,22.29581451416016,24.619129180908203,44.163795471191406,135.4736785888672,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.91163577229263,38.81283604378676,12942.650803096612,288.68851894287576,8413.270705214714,10.0,3.1004135608673096,37.52509307861328,3.6331803798675537,5.4985198974609375,368.4375,17.0,4.88997220993042,16.0,1.0,3.518714427947998,,2.0,9.468360661423295,5.668806273140398,9.037684436822214
-0.071111112833023,-0.1663360297679901,0.0629911571741104,-0.1301653236150741,-0.1537870019674301,0.1860822737216949,0.0415840074419975,0.0553633235394954,-0.1537870019674301,0.2214532941579818,0.0935640111565589,-0.0797231867909431,0.0629911571741104,-0.0553633235394954,-0.071111112833023,-0.08882737159729,0.0629911571741104,0.1663360297679901,0.1663360297679901,-0.2214532941579818,0.0297731645405292,-0.0553633235394954,-0.1085121110081672,-0.084213763475418,-0.0935640111565589,-0.0297731645405292,0.0297731645405292,0.0246059205383062,-0.0354325249791145,0.1245674714446067,0.1245674714446067,0.0753556340932846,0.0415840074419975,-0.1417300999164581,-0.1034063845872879,-0.1137408688664436,-0.1034063845872879,-0.0753556340932846,-0.1727950721979141,-0.0222068428993225,0.0591157265007495,0.084213763475418,-0.0297731645405292,-0.2364629060029983,0.0984236821532249,0.1417300999164581,0.0384467504918575,0.0103960018604993,-0.051733948290348,0.0199307966977357,0.0022145328111946,0.0297731645405292,0.0354325249791145,0.0297731645405292,0.3368550539016723,0.0415840074419975,-0.2679584920406341,-0.1663360297679901,-0.2069357931613922,0.0177777782082557,-0.0553633235394954,-0.0553633235394954,-0.364721268415451,0.0120569011196494,48,medium_geometry_only,3333.734130859375,,0.0296999998390674,landslide,CPEC_LANDSLIDE_0578,1,36.45000076293945,17.59755516052246,16,0.2215999960899353,0.2069000005722046,0.0421000011265277,,,301.7310485839844,22.29581451416016,24.619129180908203,44.163795471191406,135.4736785888672,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.91163577229263,38.81507897161664,13119.550332477016,528.4519475547374,8282.70486236573,10.0,6.605444431304932,26.116195678710938,6.049793243408203,5.517829418182373,359.775390625,25.0,11.0924072265625,16.0,1.0,3.518714427947998,,2.0,9.48193500769131,6.271842410318536,9.022045594450303
-0.071111112833023,-0.1663360297679901,0.0629911571741104,-0.1301653236150741,-0.1537870019674301,0.1860822737216949,0.0415840074419975,0.0553633235394954,-0.1537870019674301,0.2214532941579818,0.0935640111565589,-0.0797231867909431,0.0629911571741104,-0.0553633235394954,-0.071111112833023,-0.08882737159729,0.0629911571741104,0.1663360297679901,0.1663360297679901,-0.2214532941579818,0.0297731645405292,-0.0553633235394954,-0.1085121110081672,-0.084213763475418,-0.0935640111565589,-0.0297731645405292,0.0297731645405292,0.0246059205383062,-0.0354325249791145,0.1245674714446067,0.1245674714446067,0.0753556340932846,0.0415840074419975,-0.1417300999164581,-0.1034063845872879,-0.1137408688664436,-0.1034063845872879,-0.0753556340932846,-0.1727950721979141,-0.0222068428993225,0.0591157265007495,0.084213763475418,-0.0297731645405292,-0.2364629060029983,0.0984236821532249,0.1417300999164581,0.0384467504918575,0.0103960018604993,-0.051733948290348,0.0199307966977357,0.0022145328111946,0.0297731645405292,0.0354325249791145,0.0297731645405292,0.3368550539016723,0.0415840074419975,-0.2679584920406341,-0.1663360297679901,-0.2069357931613922,0.0177777782082557,-0.0553633235394954,-0.0553633235394954,-0.364721268415451,0.0120569011196494,48,medium_geometry_only,3333.734130859375,,0.0296999998390674,landslide,CPEC_LANDSLIDE_0579,1,36.45000076293945,17.59755516052246,16,0.2215999960899353,0.2069000005722046,0.0421000011265277,,,301.7310485839844,22.29581451416016,24.619129180908203,44.163795471191406,135.4736785888672,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.91163577229263,38.81507897161664,13119.550332477016,528.4519475547374,8282.70486236573,10.0,6.605444431304932,26.116195678710938,6.049793243408203,5.517829418182373,359.775390625,25.0,11.0924072265625,16.0,1.0,3.518714427947998,,2.0,9.48193500769131,6.271842410318536,9.022045594450303
-0.0629911571741104,-0.2679584920406341,0.1034063845872879,-0.1599999964237213,-0.1417300999164581,0.1929104179143905,-0.0354325249791145,0.0271280277520418,-0.119092658162117,0.2761399447917938,0.0984236821532249,-0.1245674714446067,0.1034063845872879,-0.0384467504918575,-0.0984236821532249,-0.0448442921042442,-0.0935640111565589,-0.0629911571741104,0.1998615860939026,-0.2069357931613922,0.0061514801345765,0.0222068428993225,0.0271280277520418,-0.0669896230101585,-0.1929104179143905,-0.08882737159729,-0.0138408308848738,-0.051733948290348,-0.0246059205383062,0.0669896230101585,-0.0120569011196494,0.0753556340932846,0.0246059205383062,-0.1998615860939026,-0.1034063845872879,-0.0482276044785976,-0.0157477892935276,0.051733948290348,-0.1793771684169769,-0.1137408688664436,0.0022145328111946,0.0354325249791145,-0.0297731645405292,-0.1301653236150741,0.0325413309037685,0.1537870019674301,0.084213763475418,-0.0553633235394954,0.0074432911351323,-0.0415840074419975,0.0935640111565589,0.0629911571741104,-0.0039369473233819,0.0553633235394954,0.1998615860939026,-0.0199307966977357,-0.2364629060029983,-0.1301653236150741,-0.3278123736381531,0.0448442921042442,-0.071111112833023,-0.0629911571741104,-0.3553094863891601,0.0074432911351323,48,medium_geometry_only,3311.575927734375,,0.050500001758337,landslide,CPEC_LANDSLIDE_0581,1,39.68999862670898,18.27565193176269,10,0.3722000122070312,0.3693000078201294,0.0829999968409538,,,274.6318054199219,18.264551162719727,23.463695526123047,40.078609466552734,105.88113403320312,,0,CPEC_1970_2020_landslide_points_geometry_only,74_38,1,train_candidate,74.8936700541483,38.81957374547851,14592.736574488328,802.1215132256391,9350.494580129593,10.0,3.447445869445801,35.43886947631836,4.774934768676758,5.491757869720459,386.85107421875,19.0,7.286630630493164,16.0,1.0,3.518714427947998,,2.0,9.588347713901477,6.6885060265652285,9.143291457650582
