feature_set,fpr,tpr,threshold
Conventional + AlphaEarth Embeddings,0.04480088495575221,0.8607427055702918,0.740790060692909
Conventional + AlphaEarth Embeddings,0.04480088495575221,0.8620689655172413,0.7361415538792759
Conventional + AlphaEarth Embeddings,0.04535398230088496,0.8620689655172413,0.7338485121354544
Conventional + AlphaEarth Embeddings,0.04535398230088496,0.863395225464191,0.7332550652133314
Conventional + AlphaEarth Embeddings,0.0459070796460177,0.863395225464191,0.7328480312157896
Conventional + AlphaEarth Embeddings,0.0459070796460177,0.873342175066313,0.6990797132230862
Conventional + AlphaEarth Embeddings,0.04756637168141593,0.873342175066313,0.6975325505810047
Conventional + AlphaEarth Embeddings,0.04756637168141593,0.876657824933687,0.6950794751448651
Conventional + AlphaEarth Embeddings,0.04922566371681416,0.876657824933687,0.6886372242938047
Conventional + AlphaEarth Embeddings,0.04922566371681416,0.8786472148541115,0.6863867562319873
Conventional + AlphaEarth Embeddings,0.049778761061946904,0.8786472148541115,0.6829390901269963
Conventional + AlphaEarth Embeddings,0.049778761061946904,0.8806366047745358,0.6736180389729371
Conventional + AlphaEarth Embeddings,0.05088495575221239,0.8806366047745358,0.6691506454785049
Conventional + AlphaEarth Embeddings,0.05088495575221239,0.8846153846153846,0.6637468378172194
Conventional + AlphaEarth Embeddings,0.051991150442477874,0.8846153846153846,0.6585587404958115
Conventional + AlphaEarth Embeddings,0.051991150442477874,0.8859416445623343,0.6494445258467331
Conventional + AlphaEarth Embeddings,0.05309734513274336,0.8859416445623343,0.6435319148309196
Conventional + AlphaEarth Embeddings,0.05309734513274336,0.8872679045092838,0.6407825936115167
Conventional + AlphaEarth Embeddings,0.053650442477876106,0.8872679045092838,0.6399730006155046
Conventional + AlphaEarth Embeddings,0.053650442477876106,0.8892572944297082,0.6232454840486211
Conventional + AlphaEarth Embeddings,0.05420353982300885,0.8892572944297082,0.6205739717817853
Conventional + AlphaEarth Embeddings,0.05420353982300885,0.8905835543766578,0.617069910360176
Conventional + AlphaEarth Embeddings,0.054756637168141595,0.8905835543766578,0.6153367421232945
Conventional + AlphaEarth Embeddings,0.054756637168141595,0.8912466843501327,0.6129650819587741
Conventional + AlphaEarth Embeddings,0.05530973451327434,0.8912466843501327,0.6102432359865586
Conventional + AlphaEarth Embeddings,0.05530973451327434,0.8932360742705571,0.6067569968465083
Conventional + AlphaEarth Embeddings,0.056969026548672565,0.8932360742705571,0.6031815546774393
Conventional + AlphaEarth Embeddings,0.056969026548672565,0.8945623342175066,0.6026855270756248
Conventional + AlphaEarth Embeddings,0.056969026548672565,0.8958885941644562,0.5995395825930372
Conventional + AlphaEarth Embeddings,0.05752212389380531,0.8958885941644562,0.5965539876725976
Conventional + AlphaEarth Embeddings,0.05752212389380531,0.8972148541114059,0.5889572087596567
Conventional + AlphaEarth Embeddings,0.05807522123893805,0.8972148541114059,0.5886674931380718
Conventional + AlphaEarth Embeddings,0.05807522123893805,0.8978779840848806,0.5839548442430713
Conventional + AlphaEarth Embeddings,0.0586283185840708,0.8978779840848806,0.5834292742804429
Conventional + AlphaEarth Embeddings,0.0586283185840708,0.8985411140583555,0.5766807575816456
Conventional + AlphaEarth Embeddings,0.05918141592920354,0.8985411140583555,0.5709831504357364
Conventional + AlphaEarth Embeddings,0.05918141592920354,0.899867374005305,0.5707786531232933
Conventional + AlphaEarth Embeddings,0.05918141592920354,0.9005305039787799,0.5702801394142648
Conventional + AlphaEarth Embeddings,0.059734513274336286,0.9005305039787799,0.5670957023178013
Conventional + AlphaEarth Embeddings,0.059734513274336286,0.903183023872679,0.5612870744552592
Conventional + AlphaEarth Embeddings,0.06139380530973451,0.903183023872679,0.5556066156804044
Conventional + AlphaEarth Embeddings,0.06139380530973451,0.9045092838196287,0.5516688379405768
Conventional + AlphaEarth Embeddings,0.06305309734513274,0.9045092838196287,0.5493182767078012
Conventional + AlphaEarth Embeddings,0.06305309734513274,0.9058355437665783,0.5401198895881276
Conventional + AlphaEarth Embeddings,0.06360619469026549,0.9058355437665783,0.5344196168583183
Conventional + AlphaEarth Embeddings,0.06360619469026549,0.9071618037135278,0.5295550825883315
Conventional + AlphaEarth Embeddings,0.06471238938053098,0.9071618037135278,0.5280041745871248
Conventional + AlphaEarth Embeddings,0.06471238938053098,0.9078249336870027,0.5279493424892546
Conventional + AlphaEarth Embeddings,0.06526548672566372,0.9078249336870027,0.5257795793070431
Conventional + AlphaEarth Embeddings,0.06526548672566372,0.9104774535809018,0.5057688015061355
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9104774535809018,0.5044920374392463
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9111405835543767,0.4965014420031381
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9124668435013262,0.4939740183549897
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9137931034482759,0.489334418423859
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9151193633952255,0.4883816838132599
Conventional + AlphaEarth Embeddings,0.06637168141592921,0.9157824933687002,0.478943334906722
Conventional + AlphaEarth Embeddings,0.06913716814159292,0.9157824933687002,0.4645932748415666
Conventional + AlphaEarth Embeddings,0.06913716814159292,0.916445623342175,0.4632041410384301
Conventional + AlphaEarth Embeddings,0.0713495575221239,0.916445623342175,0.4503674020041534
Conventional + AlphaEarth Embeddings,0.0713495575221239,0.9171087533156499,0.4485802993122547
Conventional + AlphaEarth Embeddings,0.07245575221238938,0.9171087533156499,0.4421590244337677
Conventional + AlphaEarth Embeddings,0.07245575221238938,0.9177718832891246,0.4411814836925602
Conventional + AlphaEarth Embeddings,0.07356194690265487,0.9177718832891246,0.4391414881635164
Conventional + AlphaEarth Embeddings,0.07356194690265487,0.9184350132625995,0.4384465436243623
Conventional + AlphaEarth Embeddings,0.07466814159292036,0.9184350132625995,0.434839548097737
Conventional + AlphaEarth Embeddings,0.07466814159292036,0.9190981432360743,0.4310054642524772
Conventional + AlphaEarth Embeddings,0.0752212389380531,0.9190981432360743,0.4292532612237062
Conventional + AlphaEarth Embeddings,0.0752212389380531,0.919761273209549,0.4254555454967831
Conventional + AlphaEarth Embeddings,0.07632743362831858,0.919761273209549,0.4223646261360949
Conventional + AlphaEarth Embeddings,0.07632743362831858,0.9210875331564987,0.4193342762496172
Conventional + AlphaEarth Embeddings,0.07688053097345132,0.9210875331564987,0.4154909354304701
Conventional + AlphaEarth Embeddings,0.07688053097345132,0.9217506631299734,0.4137629293212703
Conventional + AlphaEarth Embeddings,0.0790929203539823,0.9217506631299734,0.3975905820737964
Conventional + AlphaEarth Embeddings,0.0790929203539823,0.9224137931034483,0.3956308861232991
Conventional + AlphaEarth Embeddings,0.08130530973451328,0.9224137931034483,0.3871140256041384
Conventional + AlphaEarth Embeddings,0.08130530973451328,0.9244031830238727,0.3842794519266755
Conventional + AlphaEarth Embeddings,0.08241150442477876,0.9244031830238727,0.3784801624673827
Conventional + AlphaEarth Embeddings,0.08241150442477876,0.9257294429708223,0.3755473247397785
Conventional + AlphaEarth Embeddings,0.08241150442477876,0.9270557029177718,0.3741007777530475
Conventional + AlphaEarth Embeddings,0.08241150442477876,0.9277188328912467,0.3711972968283361
Conventional + AlphaEarth Embeddings,0.084070796460177,0.9277188328912467,0.3675485345874738
Conventional + AlphaEarth Embeddings,0.084070796460177,0.9290450928381963,0.363020959187123
Conventional + AlphaEarth Embeddings,0.08462389380530974,0.9290450928381963,0.361153418169949
Conventional + AlphaEarth Embeddings,0.08462389380530974,0.9297082228116711,0.359779006188381
Conventional + AlphaEarth Embeddings,0.08794247787610619,0.9297082228116711,0.3526155983417959
Conventional + AlphaEarth Embeddings,0.08794247787610619,0.9310344827586207,0.3500292411246858
Conventional + AlphaEarth Embeddings,0.08960176991150443,0.9310344827586207,0.343561299805452
Conventional + AlphaEarth Embeddings,0.08960176991150443,0.9316976127320955,0.3417958718803933
Conventional + AlphaEarth Embeddings,0.09015486725663717,0.9316976127320955,0.3358953213571189
Conventional + AlphaEarth Embeddings,0.09015486725663717,0.9323607427055703,0.3339873216537081
Conventional + AlphaEarth Embeddings,0.09070796460176991,0.9323607427055703,0.3319175483012828
Conventional + AlphaEarth Embeddings,0.09070796460176991,0.9336870026525199,0.3314921991135889
Conventional + AlphaEarth Embeddings,0.09126106194690266,0.9336870026525199,0.3298561551456622
Conventional + AlphaEarth Embeddings,0.09126106194690266,0.9343501326259946,0.3267187108803803
Conventional + AlphaEarth Embeddings,0.09236725663716815,0.9343501326259946,0.3227987411922201
Conventional + AlphaEarth Embeddings,0.09236725663716815,0.9350132625994695,0.3206013808184783
Conventional + AlphaEarth Embeddings,0.09292035398230089,0.9350132625994695,0.3191461784027025
Conventional + AlphaEarth Embeddings,0.09292035398230089,0.9356763925729443,0.3150984545871603
Conventional + AlphaEarth Embeddings,0.09347345132743363,0.9356763925729443,0.315028090955524
Conventional + AlphaEarth Embeddings,0.09347345132743363,0.9370026525198939,0.3141807037696616
Conventional + AlphaEarth Embeddings,0.09789823008849557,0.9370026525198939,0.3046482688698163
Conventional + AlphaEarth Embeddings,0.09789823008849557,0.9376657824933687,0.3035172339762497
Conventional + AlphaEarth Embeddings,0.10176991150442478,0.9376657824933687,0.2932594094898484
Conventional + AlphaEarth Embeddings,0.10176991150442478,0.9383289124668435,0.2898937991228185
Conventional + AlphaEarth Embeddings,0.10287610619469026,0.9383289124668435,0.2873897607930826
Conventional + AlphaEarth Embeddings,0.10287610619469026,0.9389920424403183,0.2855956779995464
Conventional + AlphaEarth Embeddings,0.10674778761061947,0.9389920424403183,0.2807383989671616
Conventional + AlphaEarth Embeddings,0.10674778761061947,0.9403183023872679,0.2766443498577763
Conventional + AlphaEarth Embeddings,0.11117256637168142,0.9403183023872679,0.266253688820024
Conventional + AlphaEarth Embeddings,0.11117256637168142,0.9409814323607427,0.2649428758863972
Conventional + AlphaEarth Embeddings,0.11283185840707964,0.9409814323607427,0.2618863845765422
Conventional + AlphaEarth Embeddings,0.11283185840707964,0.9416445623342176,0.2599413122522267
Conventional + AlphaEarth Embeddings,0.11780973451327434,0.9416445623342176,0.2476303132893075
Conventional + AlphaEarth Embeddings,0.11780973451327434,0.9429708222811671,0.2443427838364756
Conventional + AlphaEarth Embeddings,0.11891592920353983,0.9429708222811671,0.2410825499930655
Conventional + AlphaEarth Embeddings,0.11891592920353983,0.9436339522546419,0.2407482795458291
Conventional + AlphaEarth Embeddings,0.12002212389380532,0.9436339522546419,0.240060059758768
Conventional + AlphaEarth Embeddings,0.12002212389380532,0.9442970822281167,0.2388705526308998
Conventional + AlphaEarth Embeddings,0.12168141592920353,0.9442970822281167,0.237162235920426
Conventional + AlphaEarth Embeddings,0.12168141592920353,0.9449602122015915,0.2370091351232657
Conventional + AlphaEarth Embeddings,0.12278761061946902,0.9449602122015915,0.2362402292065601
Conventional + AlphaEarth Embeddings,0.12278761061946902,0.9456233421750663,0.2358922103961665
Conventional + AlphaEarth Embeddings,0.12334070796460177,0.9456233421750663,0.2351570079670349
Conventional + AlphaEarth Embeddings,0.12334070796460177,0.9462864721485411,0.2318445322902359
Conventional + AlphaEarth Embeddings,0.12555309734513273,0.9462864721485411,0.2255792273333472
Conventional + AlphaEarth Embeddings,0.12555309734513273,0.9476127320954907,0.2248060590424002
Conventional + AlphaEarth Embeddings,0.12831858407079647,0.9476127320954907,0.223094967621361
Conventional + AlphaEarth Embeddings,0.12831858407079647,0.9482758620689655,0.2224428431505871
Conventional + AlphaEarth Embeddings,0.13108407079646017,0.9482758620689655,0.2148314070423248
Conventional + AlphaEarth Embeddings,0.13108407079646017,0.9496021220159151,0.2124044579602474
Conventional + AlphaEarth Embeddings,0.13274336283185842,0.9496021220159151,0.2090152251644677
Conventional + AlphaEarth Embeddings,0.13274336283185842,0.9509283819628647,0.2078254969286282
Conventional + AlphaEarth Embeddings,0.13550884955752213,0.9509283819628647,0.2055273873892726
Conventional + AlphaEarth Embeddings,0.13550884955752213,0.9515915119363395,0.204628811687766
Conventional + AlphaEarth Embeddings,0.13661504424778761,0.9515915119363395,0.2021366476866567
Conventional + AlphaEarth Embeddings,0.13661504424778761,0.9522546419098143,0.2019967095420525
Conventional + AlphaEarth Embeddings,0.13716814159292035,0.9522546419098143,0.2015286415968211
Conventional + AlphaEarth Embeddings,0.13716814159292035,0.9529177718832891,0.2013418544755813
Conventional + AlphaEarth Embeddings,0.144358407079646,0.9529177718832891,0.1846876137785922
Conventional + AlphaEarth Embeddings,0.144358407079646,0.9535809018567639,0.1837263160596029
Conventional + AlphaEarth Embeddings,0.1515486725663717,0.9535809018567639,0.1719287653581499
Conventional + AlphaEarth Embeddings,0.1515486725663717,0.9549071618037135,0.169504170606356
Conventional + AlphaEarth Embeddings,0.1543141592920354,0.9549071618037135,0.1644318336544539
Conventional + AlphaEarth Embeddings,0.1543141592920354,0.9555702917771883,0.1640833698077944
Conventional + AlphaEarth Embeddings,0.15763274336283187,0.9555702917771883,0.159978308942911
Conventional + AlphaEarth Embeddings,0.15763274336283187,0.9562334217506632,0.1589413862749484
Conventional + AlphaEarth Embeddings,0.16648230088495575,0.9562334217506632,0.1532731417687514
Conventional + AlphaEarth Embeddings,0.16648230088495575,0.9568965517241379,0.1530493785434298
Conventional + AlphaEarth Embeddings,0.16758849557522124,0.9568965517241379,0.1472210427848574
Conventional + AlphaEarth Embeddings,0.16758849557522124,0.9575596816976127,0.1466384948743903
Conventional + AlphaEarth Embeddings,0.1736725663716814,0.9575596816976127,0.1406100268320919
Conventional + AlphaEarth Embeddings,0.1736725663716814,0.9582228116710876,0.1406046355665957
Conventional + AlphaEarth Embeddings,0.17754424778761063,0.9582228116710876,0.1356656245192017
Conventional + AlphaEarth Embeddings,0.17754424778761063,0.9595490716180372,0.1345144205695696
Conventional + AlphaEarth Embeddings,0.1786504424778761,0.9595490716180372,0.1333827805434556
Conventional + AlphaEarth Embeddings,0.1786504424778761,0.9602122015915119,0.1332540905051513
Conventional + AlphaEarth Embeddings,0.18252212389380532,0.9602122015915119,0.1297464320753887
Conventional + AlphaEarth Embeddings,0.18252212389380532,0.9608753315649867,0.1297282288909203
Conventional + AlphaEarth Embeddings,0.1836283185840708,0.9608753315649867,0.12943297087758
Conventional + AlphaEarth Embeddings,0.1836283185840708,0.9615384615384616,0.1288264486398468
Conventional + AlphaEarth Embeddings,0.19247787610619468,0.9615384615384616,0.1200945813342651
Conventional + AlphaEarth Embeddings,0.19247787610619468,0.9628647214854111,0.1197622017966515
Conventional + AlphaEarth Embeddings,0.19303097345132744,0.9628647214854111,0.1197189259854619
Conventional + AlphaEarth Embeddings,0.19303097345132744,0.963527851458886,0.1189986930486529
Conventional + AlphaEarth Embeddings,0.19690265486725664,0.963527851458886,0.1155511279816907
Conventional + AlphaEarth Embeddings,0.19690265486725664,0.9641909814323607,0.1149237627099002
Conventional + AlphaEarth Embeddings,0.19911504424778761,0.9641909814323607,0.1120692029636456
Conventional + AlphaEarth Embeddings,0.19911504424778761,0.9648541114058355,0.1117333481961998
Conventional + AlphaEarth Embeddings,0.20077433628318583,0.9648541114058355,0.1108416912857525
Conventional + AlphaEarth Embeddings,0.20077433628318583,0.9655172413793104,0.110753974713162
Conventional + AlphaEarth Embeddings,0.20575221238938052,0.9655172413793104,0.1083223875646596
Conventional + AlphaEarth Embeddings,0.20575221238938052,0.96684350132626,0.1078394073742578
Conventional + AlphaEarth Embeddings,0.20851769911504425,0.96684350132626,0.1066575387295824
Conventional + AlphaEarth Embeddings,0.20851769911504425,0.9675066312997348,0.1063620892738105
Conventional + AlphaEarth Embeddings,0.2129424778761062,0.9675066312997348,0.1031325101898145
Conventional + AlphaEarth Embeddings,0.2129424778761062,0.9681697612732095,0.1028777380428992
Conventional + AlphaEarth Embeddings,0.230641592920354,0.9681697612732095,0.0927943361211085
Conventional + AlphaEarth Embeddings,0.230641592920354,0.9694960212201591,0.0921472654408987
Conventional + AlphaEarth Embeddings,0.23838495575221239,0.9694960212201591,0.0874735129192192
Conventional + AlphaEarth Embeddings,0.23838495575221239,0.9701591511936339,0.0870729104516046
Conventional + AlphaEarth Embeddings,0.23949115044247787,0.9701591511936339,0.0863709307814107
Conventional + AlphaEarth Embeddings,0.23949115044247787,0.9708222811671088,0.0863329017291709
Conventional + AlphaEarth Embeddings,0.24004424778761063,0.9708222811671088,0.0863125866326314
Conventional + AlphaEarth Embeddings,0.24004424778761063,0.9721485411140584,0.0855460836576661
Conventional + AlphaEarth Embeddings,0.24170353982300885,0.9721485411140584,0.0845628142651451
Conventional + AlphaEarth Embeddings,0.24170353982300885,0.9728116710875332,0.0841272957874988
Conventional + AlphaEarth Embeddings,0.24834070796460178,0.9728116710875332,0.0816489368910308
Conventional + AlphaEarth Embeddings,0.24834070796460178,0.9734748010610079,0.0815632943533118
Conventional + AlphaEarth Embeddings,0.25055309734513276,0.9734748010610079,0.0798207533629106
Conventional + AlphaEarth Embeddings,0.25055309734513276,0.9741379310344828,0.079795181416191
Conventional + AlphaEarth Embeddings,0.2538716814159292,0.9741379310344828,0.0782163795493171
Conventional + AlphaEarth Embeddings,0.2538716814159292,0.9748010610079576,0.0779500091582051
Conventional + AlphaEarth Embeddings,0.2616150442477876,0.9748010610079576,0.0739498482284667
Conventional + AlphaEarth Embeddings,0.2616150442477876,0.9754641909814323,0.07351332696143
Conventional + AlphaEarth Embeddings,0.2665929203539823,0.9754641909814323,0.0714302172764211
Conventional + AlphaEarth Embeddings,0.2665929203539823,0.9761273209549072,0.0713133914045639
Conventional + AlphaEarth Embeddings,0.2676991150442478,0.9761273209549072,0.0710585629771028
Conventional + AlphaEarth Embeddings,0.2676991150442478,0.976790450928382,0.0708750809386878
Conventional + AlphaEarth Embeddings,0.26991150442477874,0.976790450928382,0.0704391052528861
Conventional + AlphaEarth Embeddings,0.26991150442477874,0.9774535809018567,0.0703922957333749
Conventional + AlphaEarth Embeddings,0.28042035398230086,0.9774535809018567,0.0666611766028738
Conventional + AlphaEarth Embeddings,0.28042035398230086,0.9781167108753316,0.066638717808477
Conventional + AlphaEarth Embeddings,0.29148230088495575,0.9781167108753316,0.0638351645064845
Conventional + AlphaEarth Embeddings,0.29148230088495575,0.9787798408488063,0.0637826814463456
Conventional + AlphaEarth Embeddings,0.2920353982300885,0.9787798408488063,0.0635194766391775
Conventional + AlphaEarth Embeddings,0.2920353982300885,0.980106100795756,0.0631727468423719
Conventional + AlphaEarth Embeddings,0.29258849557522126,0.980106100795756,0.0628524500754439
Conventional + AlphaEarth Embeddings,0.29258849557522126,0.9807692307692307,0.0628015040544898
Conventional + AlphaEarth Embeddings,0.29646017699115046,0.9807692307692307,0.0619078274656913
Conventional + AlphaEarth Embeddings,0.29646017699115046,0.9814323607427056,0.0618966904563821
Conventional + AlphaEarth Embeddings,0.3019911504424779,0.9814323607427056,0.0609682524318588
Conventional + AlphaEarth Embeddings,0.3019911504424779,0.9820954907161804,0.0609438202705575
Conventional + AlphaEarth Embeddings,0.310287610619469,0.9820954907161804,0.059386086916465
Conventional + AlphaEarth Embeddings,0.310287610619469,0.9827586206896551,0.0593441637405467
Conventional + AlphaEarth Embeddings,0.314712389380531,0.9827586206896551,0.058082189852461
Conventional + AlphaEarth Embeddings,0.314712389380531,0.98342175066313,0.0580407359978153
Conventional + AlphaEarth Embeddings,0.3396017699115044,0.98342175066313,0.0536097006338153
Conventional + AlphaEarth Embeddings,0.3396017699115044,0.9840848806366048,0.053514510792986
Conventional + AlphaEarth Embeddings,0.34513274336283184,0.9840848806366048,0.0525970253347869
Conventional + AlphaEarth Embeddings,0.34513274336283184,0.9854111405835544,0.0523518394216042
Conventional + AlphaEarth Embeddings,0.35896017699115046,0.9854111405835544,0.0502320540454021
Conventional + AlphaEarth Embeddings,0.35896017699115046,0.9860742705570292,0.049782780158361
Conventional + AlphaEarth Embeddings,0.36504424778761063,0.9860742705570292,0.048147568258196
Conventional + AlphaEarth Embeddings,0.36504424778761063,0.986737400530504,0.0480930213273453
Conventional + AlphaEarth Embeddings,0.37942477876106195,0.986737400530504,0.0461812409458664
Conventional + AlphaEarth Embeddings,0.37942477876106195,0.9874005305039788,0.0460513078418536
Conventional + AlphaEarth Embeddings,0.413716814159292,0.9874005305039788,0.0415314874396716
Conventional + AlphaEarth Embeddings,0.413716814159292,0.9880636604774535,0.0414545926482223
Conventional + AlphaEarth Embeddings,0.4192477876106195,0.9880636604774535,0.0407247700070749
Conventional + AlphaEarth Embeddings,0.4192477876106195,0.9887267904509284,0.0406246576421698
Conventional + AlphaEarth Embeddings,0.4563053097345133,0.9887267904509284,0.0369228545932059
Conventional + AlphaEarth Embeddings,0.4563053097345133,0.9893899204244032,0.0368963311103138
Conventional + AlphaEarth Embeddings,0.49944690265486724,0.9893899204244032,0.0335239062061287
Conventional + AlphaEarth Embeddings,0.49944690265486724,0.9900530503978779,0.033523501993318
Conventional + AlphaEarth Embeddings,0.5077433628318584,0.9900530503978779,0.0331096173317376
Conventional + AlphaEarth Embeddings,0.5077433628318584,0.9913793103448276,0.0329882411173561
Conventional + AlphaEarth Embeddings,0.536504424778761,0.9913793103448276,0.0310868723210256
Conventional + AlphaEarth Embeddings,0.536504424778761,0.9920424403183024,0.0310639395739173
Conventional + AlphaEarth Embeddings,0.5547566371681416,0.9920424403183024,0.0299386602657305
Conventional + AlphaEarth Embeddings,0.5547566371681416,0.9927055702917772,0.0299296903957728
Conventional + AlphaEarth Embeddings,0.5613938053097345,0.9927055702917772,0.0296394625786028
Conventional + AlphaEarth Embeddings,0.5613938053097345,0.993368700265252,0.0295713107824359
Conventional + AlphaEarth Embeddings,0.6338495575221239,0.993368700265252,0.0268184531791401
Conventional + AlphaEarth Embeddings,0.6338495575221239,0.9940318302387268,0.0267980699495173
Conventional + AlphaEarth Embeddings,0.6543141592920354,0.9940318302387268,0.0262598992939487
Conventional + AlphaEarth Embeddings,0.6543141592920354,0.9946949602122016,0.0262077696636892
Conventional + AlphaEarth Embeddings,0.6974557522123894,0.9946949602122016,0.0254096517053627
Conventional + AlphaEarth Embeddings,0.6974557522123894,0.9953580901856764,0.0253917926876217
Conventional + AlphaEarth Embeddings,0.7289823008849557,0.9953580901856764,0.024757600491702
Conventional + AlphaEarth Embeddings,0.7289823008849557,0.9960212201591512,0.0247461572246262
Conventional + AlphaEarth Embeddings,0.7339601769911505,0.9960212201591512,0.0246410330821236
Conventional + AlphaEarth Embeddings,0.7339601769911505,0.996684350132626,0.024596679781534
Conventional + AlphaEarth Embeddings,0.7787610619469026,0.996684350132626,0.0237242840857089
Conventional + AlphaEarth Embeddings,0.7787610619469026,0.9980106100795756,0.0237160692777273
Conventional + AlphaEarth Embeddings,0.8738938053097345,0.9980106100795756,0.0210533221341916
Conventional + AlphaEarth Embeddings,0.8738938053097345,0.9993368700265252,0.021005379620217
Conventional + AlphaEarth Embeddings,0.8860619469026548,0.9993368700265252,0.0195548971959434
Conventional + AlphaEarth Embeddings,0.8860619469026548,1.0,0.0195237471882317
Conventional + AlphaEarth Embeddings,1.0,1.0,0.0143327951292808
Conventional,0.0,0.0,inf
Conventional,0.0,0.000663129973474801,0.9991141616513526
Conventional,0.0,0.012599469496021221,0.9989460599863592
Conventional,0.0,0.013925729442970823,0.998918160330564
Conventional,0.0,0.022546419098143235,0.9988284015622558
Conventional,0.0,0.023872679045092837,0.9988209225065297
Conventional,0.0,0.02586206896551724,0.9987851432520916
Conventional,0.0,0.027188328912466843,0.9987368288039368
Conventional,0.0,0.029177718832891247,0.9986470253586834
Conventional,0.0,0.03050397877984085,0.9986468752436094
Conventional,0.0,0.03978779840848806,0.9983961947787544
Conventional,0.0,0.04111405835543767,0.9983936089205449
Conventional,0.0,0.0603448275862069,0.998014324370066
Conventional,0.0,0.0616710875331565,0.9979908927838406
Conventional,0.0,0.0643236074270557,0.997963308356414
Conventional,0.0,0.0656498673740053,0.997961952995071
Conventional,0.0,0.09018567639257294,0.9975879227531972
Conventional,0.0,0.09151193633952255,0.9975862183262244
Conventional,0.0,0.10145888594164457,0.997380509293572
Conventional,0.0,0.10278514588859416,0.9973765196318536
Conventional,0.0,0.10543766578249338,0.997332591836814
Conventional,0.0,0.10676392572944297,0.9973164621594134
Conventional,0.0,0.11140583554376658,0.9972770590388748
Conventional,0.0,0.11273209549071618,0.9972682407786309
Conventional,0.0,0.11737400530503979,0.9972298873906318
Conventional,0.0,0.11870026525198939,0.9972260299018127
Conventional,0.0,0.14058355437665782,0.9969064779266398
Conventional,0.0,0.14323607427055704,0.9968968871653175
Conventional,0.0,0.14456233421750664,0.9968583172063918
Conventional,0.0,0.14588859416445624,0.9968461616237112
Conventional,0.0,0.15185676392572944,0.9967357874664632
Conventional,0.0005530973451327434,0.15185676392572944,0.9967319745392956
Conventional,0.0005530973451327434,0.15450928381962864,0.9967226422408508
Conventional,0.0005530973451327434,0.16976127320954906,0.996414432082314
Conventional,0.0005530973451327434,0.17108753315649866,0.996398875862302
Conventional,0.0005530973451327434,0.17904509283819628,0.996315037012538
Conventional,0.0005530973451327434,0.18037135278514588,0.9962555544290408
Conventional,0.0005530973451327434,0.19363395225464192,0.9959667158025722
Conventional,0.0005530973451327434,0.19496021220159152,0.9959640603411548
Conventional,0.0005530973451327434,0.2002652519893899,0.9958998293747472
Conventional,0.0005530973451327434,0.20159151193633953,0.9958879074681912
Conventional,0.0005530973451327434,0.21087533156498675,0.9957898242859812
Conventional,0.0005530973451327434,0.21220159151193635,0.9957857382105954
Conventional,0.0005530973451327434,0.21286472148541113,0.9957653783075668
Conventional,0.0005530973451327434,0.21419098143236073,0.995759688652443
Conventional,0.0005530973451327434,0.22082228116710875,0.9955371803399984
Conventional,0.0005530973451327434,0.22214854111405835,0.9955296555789828
Conventional,0.0005530973451327434,0.22281167108753316,0.99549138566715
Conventional,0.0005530973451327434,0.22413793103448276,0.995470323255698
Conventional,0.0005530973451327434,0.23010610079575597,0.9953399780878384
Conventional,0.0005530973451327434,0.23143236074270557,0.9953313694219924
Conventional,0.0005530973451327434,0.23408488063660476,0.995311447822075
Conventional,0.0005530973451327434,0.2354111405835544,0.9953107228772158
Conventional,0.0005530973451327434,0.24071618037135278,0.9950268809256664
Conventional,0.0011061946902654867,0.24071618037135278,0.9950241700255684
Conventional,0.0011061946902654867,0.2427055702917772,0.9949637986328228
Conventional,0.0011061946902654867,0.2453580901856764,0.9949569279635296
Conventional,0.0011061946902654867,0.2473474801061008,0.9949463301724336
Conventional,0.0011061946902654867,0.2486737400530504,0.9949016585366534
Conventional,0.0011061946902654867,0.2513262599469496,0.9948035160072614
Conventional,0.0011061946902654867,0.2526525198938992,0.9947945456157984
Conventional,0.0011061946902654867,0.2612732095490716,0.994591402121892
Conventional,0.0011061946902654867,0.2625994694960212,0.9945777104938872
Conventional,0.0011061946902654867,0.2645888594164456,0.9945479564154752
Conventional,0.0011061946902654867,0.26591511936339524,0.9945322308955508
Conventional,0.0011061946902654867,0.28315649867374004,0.9938871405306322
Conventional,0.0011061946902654867,0.28448275862068967,0.9938683601218956
Conventional,0.0011061946902654867,0.2864721485411141,0.9938493623333798
Conventional,0.0011061946902654867,0.28779840848806365,0.993826042047988
Conventional,0.0011061946902654867,0.2911140583554377,0.9937332841252854
Conventional,0.0011061946902654867,0.29244031830238726,0.99371527843299
Conventional,0.0011061946902654867,0.3003978779840849,0.9934665192188916
Conventional,0.00165929203539823,0.3003978779840849,0.9934435975090176
Conventional,0.00165929203539823,0.3083554376657825,0.9931712776711707
Conventional,0.00165929203539823,0.3096816976127321,0.9931685197522816
Conventional,0.00165929203539823,0.3183023872679045,0.9929903544637512
Conventional,0.0022123893805309734,0.3183023872679045,0.992888773100982
Conventional,0.0022123893805309734,0.3229442970822281,0.9927693047184368
Conventional,0.0022123893805309734,0.32427055702917773,0.9927628141934556
