feature_set,feature_set_name,outer_fold,n_train_before_buffer,n_train_after_buffer,n_test,n_test_positive,n_test_negative,outer_buffer_km,inner_buffer_km,roc_auc,pr_auc,balanced_accuracy,f1,precision,sensitivity,specificity,brier,log_loss,ece_10bin,threshold
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,1,2592,2482,724,399,325,10.0,10.0,0.9705571621361095,0.9734222898363254,0.9079275110854058,0.9238210399032648,0.8925233644859814,0.9573934837092731,0.8584615384615385,0.06181826986986285,0.21719430384547886,0.033052523732449365,0.4350233380682327
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,2,2411,2285,905,532,373,10.0,10.0,0.9746568163034933,0.9738247632080013,0.9325450019149751,0.9482439926062847,0.9327272727272727,0.9642857142857143,0.900804289544236,0.05199881674110912,0.19349304098923667,0.0281466843879241,0.47652309609261057
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,3,2673,2615,643,196,447,10.0,10.0,0.9404647765146327,0.880031095007304,0.7863021047345112,0.7181008902077152,0.8581560283687943,0.6173469387755102,0.9552572706935123,0.10770210953897574,0.34559340873741407,0.07810291161915323,0.42219166199190744
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,4,2846,2802,470,140,330,10.0,10.0,0.9878138528138528,0.9706729632707783,0.962012987012987,0.9288135593220339,0.8838709677419355,0.9785714285714285,0.9454545454545454,0.041251181629498306,0.16078095540620646,0.05313032248265402,0.4724159015066654
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,5,2742,2715,574,241,333,10.0,10.0,0.985122051512093,0.9759562115458907,0.9475845139745555,0.9346534653465347,0.8939393939393939,0.979253112033195,0.9159159159159159,0.04479600646895814,0.17761312973108445,0.05448280393253344,0.415267143602497
