feature_set,model,curve,x,y,threshold
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1916445623342175,0.8953958288940032
conventional_reduced,stacked_l2_logistic,roc,0.027101769911504425,0.1916445623342175,0.8949472495484413
conventional_reduced,stacked_l2_logistic,roc,0.027101769911504425,0.1929708222811671,0.894847308156693
conventional_reduced,stacked_l2_logistic,roc,0.02765486725663717,0.1929708222811671,0.8943440363679671
conventional_reduced,stacked_l2_logistic,roc,0.02765486725663717,0.1942970822281167,0.8922544772509715
conventional_reduced,stacked_l2_logistic,roc,0.02820796460176991,0.1942970822281167,0.8916800602614122
conventional_reduced,stacked_l2_logistic,roc,0.02820796460176991,0.1956233421750663,0.89084642592178
conventional_reduced,stacked_l2_logistic,roc,0.028761061946902654,0.1956233421750663,0.890798024243759
conventional_reduced,stacked_l2_logistic,roc,0.028761061946902654,0.19827586206896552,0.8894872802300371
conventional_reduced,stacked_l2_logistic,roc,0.0293141592920354,0.19827586206896552,0.8886332092376867
conventional_reduced,stacked_l2_logistic,roc,0.0293141592920354,0.1989389920424403,0.887935174980358
conventional_reduced,stacked_l2_logistic,roc,0.0293141592920354,0.2002652519893899,0.8870832746481015
conventional_reduced,stacked_l2_logistic,roc,0.0293141592920354,0.20159151193633953,0.8866687277163452
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.20159151193633953,0.8865452833211016
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.20358090185676392,0.8863213306951255
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.20490716180371352,0.8862955084404045
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.20755968169761274,0.8832890717749012
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.20888594164456234,0.8830842882925228
conventional_reduced,stacked_l2_logistic,roc,0.029867256637168143,0.21021220159151194,0.8827018657363165
conventional_reduced,stacked_l2_logistic,roc,0.030420353982300884,0.21021220159151194,0.8826755890345638
conventional_reduced,stacked_l2_logistic,roc,0.030420353982300884,0.21087533156498675,0.8825800777788553
conventional_reduced,stacked_l2_logistic,roc,0.030973451327433628,0.21087533156498675,0.882049627339276
conventional_reduced,stacked_l2_logistic,roc,0.030973451327433628,0.21419098143236073,0.8804537989017786
conventional_reduced,stacked_l2_logistic,roc,0.032079646017699116,0.21419098143236073,0.8800394286176637
conventional_reduced,stacked_l2_logistic,roc,0.032079646017699116,0.21618037135278514,0.8786468785208539
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.21618037135278514,0.8778786521726442
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.22148541114058357,0.8747220492644074
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.22281167108753316,0.8737265930724577
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.22347480106100795,0.8736364905565459
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.22480106100795755,0.8733451964731495
conventional_reduced,stacked_l2_logistic,roc,0.033185840707964605,0.22546419098143236,0.8731186126040854
conventional_reduced,stacked_l2_logistic,roc,0.03373893805309734,0.22546419098143236,0.872968423268118
conventional_reduced,stacked_l2_logistic,roc,0.03373893805309734,0.22877984084880637,0.8719949725752234
conventional_reduced,stacked_l2_logistic,roc,0.034292035398230086,0.22877984084880637,0.8715475490877544
conventional_reduced,stacked_l2_logistic,roc,0.034292035398230086,0.22944297082228116,0.8704756439008676
conventional_reduced,stacked_l2_logistic,roc,0.034292035398230086,0.23209549071618038,0.8695577882901596
conventional_reduced,stacked_l2_logistic,roc,0.034292035398230086,0.23408488063660476,0.8671020988278499
conventional_reduced,stacked_l2_logistic,roc,0.03484513274336283,0.23408488063660476,0.86669571858483
conventional_reduced,stacked_l2_logistic,roc,0.03484513274336283,0.23740053050397877,0.8628856675093979
conventional_reduced,stacked_l2_logistic,roc,0.035398230088495575,0.23740053050397877,0.8626418900718587
conventional_reduced,stacked_l2_logistic,roc,0.035398230088495575,0.23872679045092837,0.8620722281284543
conventional_reduced,stacked_l2_logistic,roc,0.03595132743362832,0.23872679045092837,0.8619813324690065
conventional_reduced,stacked_l2_logistic,roc,0.03595132743362832,0.24005305039787797,0.8617233673725521
conventional_reduced,stacked_l2_logistic,roc,0.03650442477876106,0.24005305039787797,0.8615092645389811
conventional_reduced,stacked_l2_logistic,roc,0.03650442477876106,0.2413793103448276,0.8607211176162617
conventional_reduced,stacked_l2_logistic,roc,0.03705752212389381,0.2413793103448276,0.8605460825010534
conventional_reduced,stacked_l2_logistic,roc,0.03705752212389381,0.2427055702917772,0.860339403557689
conventional_reduced,stacked_l2_logistic,roc,0.03761061946902655,0.2427055702917772,0.8601508217809251
conventional_reduced,stacked_l2_logistic,roc,0.03761061946902655,0.2460212201591512,0.8591487239825272
conventional_reduced,stacked_l2_logistic,roc,0.03816371681415929,0.2460212201591512,0.8589515428225103
conventional_reduced,stacked_l2_logistic,roc,0.03816371681415929,0.246684350132626,0.8585100936121083
conventional_reduced,stacked_l2_logistic,roc,0.03871681415929203,0.246684350132626,0.8580790506030299
conventional_reduced,stacked_l2_logistic,roc,0.03871681415929203,0.2473474801061008,0.8576538242614996
conventional_reduced,stacked_l2_logistic,roc,0.03926991150442478,0.2473474801061008,0.8572656690074311
conventional_reduced,stacked_l2_logistic,roc,0.03926991150442478,0.2486737400530504,0.8567404181727517
conventional_reduced,stacked_l2_logistic,roc,0.04092920353982301,0.2486737400530504,0.8561705127755278
conventional_reduced,stacked_l2_logistic,roc,0.04092920353982301,0.2493368700265252,0.8555488706328557
conventional_reduced,stacked_l2_logistic,roc,0.041482300884955754,0.2493368700265252,0.855147712207444
conventional_reduced,stacked_l2_logistic,roc,0.041482300884955754,0.25,0.8549834621286001
conventional_reduced,stacked_l2_logistic,roc,0.0420353982300885,0.25,0.8546698380346512
conventional_reduced,stacked_l2_logistic,roc,0.0420353982300885,0.2526525198938992,0.8532260203512396
conventional_reduced,stacked_l2_logistic,roc,0.04314159292035398,0.2526525198938992,0.8531120506679685
conventional_reduced,stacked_l2_logistic,roc,0.04314159292035398,0.253315649867374,0.8517565224664769
conventional_reduced,stacked_l2_logistic,roc,0.043694690265486724,0.253315649867374,0.8516983677561644
conventional_reduced,stacked_l2_logistic,roc,0.043694690265486724,0.2553050397877984,0.8504513017660292
conventional_reduced,stacked_l2_logistic,roc,0.04480088495575221,0.2553050397877984,0.850215436262441
conventional_reduced,stacked_l2_logistic,roc,0.04480088495575221,0.25596816976127323,0.8501393521980907
conventional_reduced,stacked_l2_logistic,roc,0.04535398230088496,0.25596816976127323,0.8501085900255995
conventional_reduced,stacked_l2_logistic,roc,0.04535398230088496,0.25862068965517243,0.8478180577456659
conventional_reduced,stacked_l2_logistic,roc,0.046460176991150445,0.25862068965517243,0.8468165759529752
conventional_reduced,stacked_l2_logistic,roc,0.046460176991150445,0.2612732095490716,0.845449152726053
conventional_reduced,stacked_l2_logistic,roc,0.04701327433628318,0.2612732095490716,0.8449373177728363
conventional_reduced,stacked_l2_logistic,roc,0.04701327433628318,0.2619363395225464,0.8437607131199291
conventional_reduced,stacked_l2_logistic,roc,0.04756637168141593,0.2619363395225464,0.8436513698475582
conventional_reduced,stacked_l2_logistic,roc,0.04756637168141593,0.2625994694960212,0.843571572496965
conventional_reduced,stacked_l2_logistic,roc,0.04811946902654867,0.2625994694960212,0.8435135624580463
