feature_set,feature_set_name,outer_fold,n_train_before_buffer,n_train_after_buffer,n_test,n_test_positive,n_test_negative,outer_buffer_km,inner_buffer_km,roc_auc,pr_auc,balanced_accuracy,f1,precision,sensitivity,specificity,brier,log_loss,ece_10bin,threshold
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,1,2339,2033,677,399,278,20.0,20.0,0.9648672039811759,0.9777608293989557,0.8843601810281099,0.9084158415841584,0.8973105134474327,0.9197994987468672,0.8489208633093526,0.07528479048882916,0.2543585001479897,0.048780352334830475,0.3491602156256933
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,2,2037,1696,979,532,447,20.0,20.0,0.9327975980219004,0.9503700440685307,0.8655279137440918,0.8717454194792671,0.8950495049504951,0.849624060150376,0.8814317673378076,0.10049893763562173,0.3245900086895814,0.0307496328552423,0.36703707324492457
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,3,2603,2405,413,196,217,20.0,20.0,0.9421141728580833,0.9508803856095397,0.8845457537853851,0.8766404199475065,0.9027027027027027,0.8520408163265306,0.9170506912442397,0.0892548574076939,0.2939411022971145,0.03813382820534055,0.3548426373798784
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,4,2598,2375,418,140,278,20.0,20.0,0.9708119218910586,0.9574668576343621,0.8940647482014388,0.8364779874213837,0.7471910112359551,0.95,0.8381294964028777,0.06873914253804685,0.24845813649559836,0.08487005986611652,0.2712461075876357
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,5,2487,2329,529,241,288,20.0,20.0,0.960941101890272,0.9595007437995746,0.8761454011065006,0.8690702087286527,0.8006993006993007,0.950207468879668,0.8020833333333334,0.08219968140453489,0.28518687408578797,0.07568702532381569,0.3226873891884655
