feature_set,model,curve,x,y,threshold
conventional_v3,stacked_l2_logistic,roc,0.01825221238938053,0.5981432360742706,0.9433772579622274
conventional_v3,stacked_l2_logistic,roc,0.01825221238938053,0.6014588859416445,0.9413160067976866
conventional_v3,stacked_l2_logistic,roc,0.01825221238938053,0.6027851458885941,0.941312939965364
conventional_v3,stacked_l2_logistic,roc,0.019358407079646017,0.6027851458885941,0.9398217635070272
conventional_v3,stacked_l2_logistic,roc,0.019358407079646017,0.6087533156498673,0.9380755349479734
conventional_v3,stacked_l2_logistic,roc,0.01991150442477876,0.6087533156498673,0.9377151304069123
conventional_v3,stacked_l2_logistic,roc,0.01991150442477876,0.6094164456233422,0.9375046658152667
conventional_v3,stacked_l2_logistic,roc,0.01991150442477876,0.6107427055702918,0.937425906265164
conventional_v3,stacked_l2_logistic,roc,0.01991150442477876,0.6127320954907162,0.936125944775197
conventional_v3,stacked_l2_logistic,roc,0.020464601769911505,0.6127320954907162,0.935907317743404
conventional_v3,stacked_l2_logistic,roc,0.020464601769911505,0.6187002652519894,0.9337908865382232
conventional_v3,stacked_l2_logistic,roc,0.02101769911504425,0.6187002652519894,0.9334137603924785
conventional_v3,stacked_l2_logistic,roc,0.02101769911504425,0.6220159151193634,0.9319151746971183
conventional_v3,stacked_l2_logistic,roc,0.02157079646017699,0.6220159151193634,0.931658257954013
conventional_v3,stacked_l2_logistic,roc,0.02157079646017699,0.6240053050397878,0.9310771385599821
conventional_v3,stacked_l2_logistic,roc,0.022123893805309734,0.6240053050397878,0.9310217309544763
conventional_v3,stacked_l2_logistic,roc,0.022123893805309734,0.6246684350132626,0.9308190523892415
conventional_v3,stacked_l2_logistic,roc,0.02267699115044248,0.6246684350132626,0.9305796249859907
conventional_v3,stacked_l2_logistic,roc,0.02267699115044248,0.6259946949602122,0.9299164949363827
conventional_v3,stacked_l2_logistic,roc,0.02267699115044248,0.6339522546419099,0.9237888588091285
conventional_v3,stacked_l2_logistic,roc,0.023230088495575223,0.6339522546419099,0.9232335913094503
conventional_v3,stacked_l2_logistic,roc,0.023230088495575223,0.6359416445623343,0.9225690347320511
conventional_v3,stacked_l2_logistic,roc,0.023783185840707963,0.6359416445623343,0.9222864225539554
conventional_v3,stacked_l2_logistic,roc,0.023783185840707963,0.6412466843501327,0.9152394285821185
conventional_v3,stacked_l2_logistic,roc,0.024336283185840708,0.6412466843501327,0.9135106022656556
conventional_v3,stacked_l2_logistic,roc,0.024336283185840708,0.6432360742705571,0.9130141977151801
conventional_v3,stacked_l2_logistic,roc,0.024336283185840708,0.6445623342175066,0.912485870261323
conventional_v3,stacked_l2_logistic,roc,0.024889380530973452,0.6445623342175066,0.9121783250171439
conventional_v3,stacked_l2_logistic,roc,0.024889380530973452,0.6452254641909815,0.9121024995394169
conventional_v3,stacked_l2_logistic,roc,0.024889380530973452,0.6478779840848806,0.9119347725498593
conventional_v3,stacked_l2_logistic,roc,0.024889380530973452,0.6505305039787799,0.9098000539232821
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.6505305039787799,0.9093775865672402
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.6518567639257294,0.9090651290063353
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.653183023872679,0.9087320979468362
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.6604774535809018,0.9039423176443286
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.6618037135278515,0.9038947210044713
conventional_v3,stacked_l2_logistic,roc,0.025442477876106196,0.666445623342175,0.899280689024516
conventional_v3,stacked_l2_logistic,roc,0.025995575221238937,0.666445623342175,0.8989250590126976
conventional_v3,stacked_l2_logistic,roc,0.025995575221238937,0.6690981432360743,0.8965574109046968
conventional_v3,stacked_l2_logistic,roc,0.025995575221238937,0.6704244031830239,0.896446173297278
conventional_v3,stacked_l2_logistic,roc,0.025995575221238937,0.6717506631299734,0.8955854085401881
