feature_set,feature_set_name,outer_fold,n_train_before_buffer,n_train_after_buffer,n_test,n_test_positive,n_test_negative,outer_buffer_km,inner_buffer_km,roc_auc,pr_auc,balanced_accuracy,f1,precision,sensitivity,specificity,brier,log_loss,ece_10bin,threshold
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,1,2664,2533,652,290,362,20.0,20.0,0.9813774052200419,0.975370626106137,0.9240903029148408,0.9156626506024096,0.9140893470790378,0.9172413793103448,0.930939226519337,0.056118575955642416,0.20213713390797447,0.05057527156254239,0.47924664296012903
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,2,2631,2569,685,326,359,20.0,20.0,0.9737341285438419,0.9765836525981874,0.9297469111540236,0.9255150554675119,0.9573770491803278,0.8957055214723927,0.9637883008356546,0.05775597151770287,0.20699065356962792,0.034269013747855744,0.3932987721058517
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,3,2660,2493,656,293,363,20.0,20.0,0.9668951381641422,0.9565535069877076,0.9067638845795842,0.8967851099830795,0.889261744966443,0.9044368600682594,0.9090909090909091,0.06652343635746091,0.23607143957255014,0.03934566766604028,0.4245502643459275
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,4,2672,2598,644,276,368,20.0,20.0,0.9771975425330813,0.9655777630041528,0.9393115942028986,0.9281961471103327,0.8983050847457628,0.9601449275362319,0.9184782608695652,0.05601402486614371,0.20687563447071278,0.05862047635002736,0.452141138633031
conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,5,2637,2580,679,323,356,20.0,20.0,0.9486816015584234,0.9401043477553341,0.844614220614325,0.8492392807745505,0.7675,0.9504643962848297,0.7387640449438202,0.10588191504601664,0.3436509714663739,0.09353101402038241,0.4598900994271275
